zpid,schoolName,schoolRating,type,gradeLevel,grades,distanceFromListing,link,lastUpdated
336767176,Poe Middle School,1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-23 06:39:45.005993 UTC
26140072,Poe Middle School,1,Public,Middle,8,0.2,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-23 06:39:45.005993 UTC
26131993,Poe Middle School,1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-24 05:51:59.805116 UTC
26110812,Poe Middle School,1,Public,Middle,8,1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-24 05:51:59.805116 UTC
26218325,Poe Middle School,1,Public,Middle,8,0.9,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-24 05:51:59.805116 UTC
442722208,Poe Middle School,1,Public,Middle,8,0.5,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-20 23:54:07.087739 UTC
26111220,Poe Middle School,1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-20 23:54:07.087739 UTC
442722309,Poe Middle School,1,Public,Middle,8,0.5,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-20 23:54:07.087739 UTC
2052842151,Poe Middle School,1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-20 23:54:07.087739 UTC
26128230,Poe Middle School,1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-20 23:54:07.087739 UTC
442718402,Poe Middle School,1,Public,Middle,8,0.5,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-20 23:54:07.087739 UTC
26116586,Poe Middle School,1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-21 00:25:47.011623 UTC
26116586,Poe Middle School,1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-21 00:24:35.084863 UTC
26116586,Poe Middle School,1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-21 00:21:30.925251 UTC
26116586,Poe Middle School,1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-21 00:22:43.688415 UTC
26130241,Poe Middle School,1,Public,Middle,8,1.5,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-28 06:03:26.602665 UTC
26133529,Poe Middle School,1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-28 06:03:26.602665 UTC
26111450,Poe Middle School,1,Public,Middle,8,0.9,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-28 06:03:26.602665 UTC
26111220,Poe Middle School,1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-21 11:09:29.025827 UTC
26110697,Poe Middle School,1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-21 11:09:29.025827 UTC
26116852,Poe Middle School,1,Public,Middle,8,0.4,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-21 11:09:29.025827 UTC
26116586,Poe Middle School,1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-21 14:20:38.213508 UTC
26111377,Poe Middle School,1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-22 11:25:39.370306 UTC
26110697,Poe Middle School,1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-22 11:25:39.370306 UTC
26211344,Poe Middle School,1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-22 11:25:39.370306 UTC
26131993,Poe Middle School,1,Public,Middle,8,1.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-23 06:35:29.098275 UTC
26140072,Poe Middle School,1,Public,Middle,8,0.2,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-23 06:35:29.098275 UTC
336767176,Poe Middle School,1,Public,Middle,8,1.1,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-23 06:35:29.098275 UTC
26133340,Poe Middle School,1,Public,Middle,8,0.6,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-25 05:33:30.373085 UTC
442864306,Poe Middle School,1,Public,Middle,8,0.3,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-26 06:02:41.046157 UTC
26129851,Poe Middle School,1,Public,Middle,8,0.7,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-26 06:02:41.046157 UTC
26112887,Poe Middle School,1,Public,Middle,8,0.4,https://www.greatschools.org/texas/san-antonio/6034-Poe-Middle-School/,2024-11-26 06:02:41.046157 UTC
65540121,UChicago Charter - Carter G. Woodson Campus,,Charter,Middle,8,0.2,https://www.greatschools.org/illinois/chicago/12908-Univ-Of-Chicago-Charter---Woodson/,2024-11-24 05:51:59.805116 UTC
2141080982,UChicago Charter - Carter G. Woodson Campus,,Charter,Middle,8,0.2,https://www.greatschools.org/illinois/chicago/12908-Univ-Of-Chicago-Charter---Woodson/,2024-11-20 23:54:07.087739 UTC
159006781,UChicago Charter - Carter G. Woodson Campus,,Charter,Middle,8,0.2,https://www.greatschools.org/illinois/chicago/12908-Univ-Of-Chicago-Charter---Woodson/,2024-11-22 11:25:39.370306 UTC
36570685,Afya Public Charter Middle School,,Charter,Middle,8,0.8,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-23 09:30:22.381606 UTC
36576962,Afya Public Charter Middle School,,Charter,Middle,8,1,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-23 09:30:22.381606 UTC
36452609,Afya Public Charter Middle School,,Charter,Middle,8,1.1,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-20 23:54:07.087739 UTC
36577329,Afya Public Charter Middle School,,Charter,Middle,8,0.6,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-28 06:03:26.602665 UTC
36455602,Afya Public Charter Middle School,,Charter,Middle,8,1.3,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-27 06:13:47.193574 UTC
36457057,Afya Public Charter Middle School,,Charter,Middle,8,0.6,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-27 06:13:47.193574 UTC
36456858,Afya Public Charter Middle School,,Charter,Middle,8,0.7,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-27 09:23:19.830028 UTC
36452609,Afya Public Charter Middle School,,Charter,Middle,8,1.1,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-21 11:09:29.025827 UTC
36576862,Afya Public Charter Middle School,,Charter,Middle,8,0.9,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-22 11:25:39.370306 UTC
36577667,Afya Public Charter Middle School,,Charter,Middle,8,0.5,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-26 06:02:41.046157 UTC
36452501,Afya Public Charter Middle School,,Charter,Middle,8,1.2,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-26 06:02:41.046157 UTC
36457080,Afya Public Charter Middle School,,Charter,Middle,8,0.6,https://www.greatschools.org/maryland/baltimore/4121-Afya-Public-Charter-Middle-School/,2024-11-26 06:02:41.046157 UTC
112164234,Davis Ninth Grade,,Public,Middle,9,3.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-23 06:36:42.205218 UTC
112164234,Davis Ninth Grade,,Public,Middle,9,3.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-23 06:38:32.696502 UTC
112164234,Davis Ninth Grade,,Public,Middle,9,3.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-23 06:39:45.005993 UTC
80537244,Davis Ninth Grade,,Public,Middle,9,3,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-20 23:54:07.087739 UTC
28309498,Davis Ninth Grade,,Public,Middle,9,1.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-29 05:32:39.695397 UTC
58677329,Davis Ninth Grade,,Public,Middle,9,3.9,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-29 05:32:39.695397 UTC
442988247,Davis Ninth Grade,,Public,Middle,9,2.9,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-28 06:03:26.602665 UTC
28309498,Davis Ninth Grade,,Public,Middle,9,1.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-28 06:03:26.602665 UTC
80516036,Davis Ninth Grade,,Public,Middle,9,2.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-27 06:13:47.193574 UTC
28352251,Davis Ninth Grade,,Public,Middle,9,2.2,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-27 06:13:47.193574 UTC
112164234,Davis Ninth Grade,,Public,Middle,9,3.8,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-23 06:35:29.098275 UTC
62594717,Davis Ninth Grade,,Public,Middle,9,0.2,https://www.greatschools.org/texas/houston/19248-Davis-Ninth-Grade/,2024-11-26 06:02:41.046157 UTC
1300318,Ben Davis Ninth Grade Center,,Public,Middle,9,2.8,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 06:36:42.205218 UTC
1303656,Ben Davis Ninth Grade Center,,Public,Middle,9,0.9,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 06:36:42.205218 UTC
1303656,Ben Davis Ninth Grade Center,,Public,Middle,9,0.9,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 06:38:32.696502 UTC
1300318,Ben Davis Ninth Grade Center,,Public,Middle,9,2.8,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 06:38:32.696502 UTC
1303656,Ben Davis Ninth Grade Center,,Public,Middle,9,0.9,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 06:39:45.005993 UTC
1300318,Ben Davis Ninth Grade Center,,Public,Middle,9,2.8,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 06:39:45.005993 UTC
1315033,Ben Davis Ninth Grade Center,,Public,Middle,9,1,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 09:30:22.381606 UTC
1312887,Ben Davis Ninth Grade Center,,Public,Middle,9,0.5,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-28 09:24:51.68519 UTC
61762226,Ben Davis Ninth Grade Center,,Public,Middle,9,3.7,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-27 09:23:19.830028 UTC
1316581,Ben Davis Ninth Grade Center,,Public,Middle,9,1.2,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-22 14:21:59.768243 UTC
1304586,Ben Davis Ninth Grade Center,,Public,Middle,9,0.5,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-22 14:21:59.768243 UTC
1303656,Ben Davis Ninth Grade Center,,Public,Middle,9,0.9,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 06:35:29.098275 UTC
1300318,Ben Davis Ninth Grade Center,,Public,Middle,9,2.8,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-23 06:35:29.098275 UTC
2065418123,Ben Davis Ninth Grade Center,,Public,Middle,9,2.7,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-26 06:02:41.046157 UTC
1312390,Ben Davis Ninth Grade Center,,Public,Middle,9,2.2,https://www.greatschools.org/indiana/indianapolis/3228-Ben-Davis-Ninth-Grade-Center/,2024-11-26 06:02:41.046157 UTC
89148412,Olympic Primary Center,,Public,Elementary,K,0.6,https://www.greatschools.org/california/los-angeles/14253-Olympic-Primary-Center/,2024-11-29 05:32:39.695397 UTC
250346975,Olympic Primary Center,,Public,Elementary,K,0.4,https://www.greatschools.org/california/los-angeles/14253-Olympic-Primary-Center/,2024-11-22 11:25:39.370306 UTC
119679976,Olympic Primary Center,,Public,Elementary,K,0.3,https://www.greatschools.org/california/los-angeles/14253-Olympic-Primary-Center/,2024-11-22 11:25:39.370306 UTC
20624999,Olympic Primary Center,,Public,Elementary,K,0.6,https://www.greatschools.org/california/los-angeles/14253-Olympic-Primary-Center/,2024-11-22 11:25:39.370306 UTC
20614507,Hooper Avenue Primary Center,,Public,Elementary,K,0.4,https://www.greatschools.org/california/los-angeles/14348-Hooper-Avenue-Primary-Center/,2024-11-20 23:54:07.087739 UTC
20614187,Hooper Avenue Primary Center,,Public,Elementary,K,0.2,https://www.greatschools.org/california/los-angeles/14348-Hooper-Avenue-Primary-Center/,2024-11-28 06:03:26.602665 UTC
59153942,Urban Science Academy,,Public,High,12,1.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-23 06:36:42.205218 UTC
59153942,Urban Science Academy,,Public,High,12,1.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-23 06:38:32.696502 UTC
59153942,Urban Science Academy,,Public,High,12,1.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-23 06:39:45.005993 UTC
441681141,Urban Science Academy,,Public,High,12,0.6,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-23 09:30:22.381606 UTC
71493926,Urban Science Academy,,Public,High,12,0.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-20 23:54:07.087739 UTC
442968457,Urban Science Academy,,Public,High,12,1.9,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-27 06:13:47.193574 UTC
442970123,Urban Science Academy,,Public,High,12,1.9,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-27 06:13:47.193574 UTC
442968942,Urban Science Academy,,Public,High,12,1.9,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-27 06:13:47.193574 UTC
441743092,Urban Science Academy,,Public,High,12,0.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-28 09:24:51.68519 UTC
59142559,Urban Science Academy,,Public,High,12,0.7,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-27 09:23:19.830028 UTC
59157678,Urban Science Academy,,Public,High,12,2.3,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-27 09:23:19.830028 UTC
71493926,Urban Science Academy,,Public,High,12,0.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-21 11:09:29.025827 UTC
442759580,Urban Science Academy,,Public,High,12,0.5,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-22 11:25:39.370306 UTC
442764714,Urban Science Academy,,Public,High,12,2.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-22 11:25:39.370306 UTC
59156325,Urban Science Academy,,Public,High,12,2.1,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-22 14:21:59.768243 UTC
59153942,Urban Science Academy,,Public,High,12,1.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-23 06:35:29.098275 UTC
120921212,Urban Science Academy,,Public,High,12,0.5,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-26 09:21:12.508108 UTC
59136229,Urban Science Academy,,Public,High,12,0.8,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-26 09:21:12.508108 UTC
59161589,Urban Science Academy,,Public,High,12,2.3,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-26 09:21:12.508108 UTC
59141264,Urban Science Academy,,Public,High,12,0.2,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-26 06:02:41.046157 UTC
2055185300,Urban Science Academy,,Public,High,12,1.7,https://www.greatschools.org/massachusetts/boston/3186-Urban-Science-Academy/,2024-11-26 06:02:41.046157 UTC
352579528,Anderson Academy,3,Public,Elementary,1-4,1.3,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-20 23:54:07.087739 UTC
431173644,Anderson Academy,3,Public,Elementary,1-4,1.1,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-20 23:54:07.087739 UTC
442725407,Anderson Academy,3,Public,Elementary,1-4,1.1,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-20 23:54:07.087739 UTC
431180814,Anderson Academy,3,Public,Elementary,1-4,1.1,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-20 23:54:07.087739 UTC
440422371,Anderson Academy,3,Public,Elementary,1-4,1.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-29 05:32:39.695397 UTC
352458429,Anderson Academy,3,Public,Elementary,1-4,1.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-29 05:32:39.695397 UTC
2053393883,Anderson Academy,3,Public,Elementary,1-4,1.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-29 05:32:39.695397 UTC
2059153594,Anderson Academy,3,Public,Elementary,1-4,1.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-29 05:32:39.695397 UTC
27812325,Anderson Academy,3,Public,Elementary,1-4,1.2,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-27 06:13:47.193574 UTC
380842140,Anderson Academy,3,Public,Elementary,1-4,0.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-27 06:13:47.193574 UTC
352579528,Anderson Academy,3,Public,Elementary,1-4,1.3,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-21 11:09:29.025827 UTC
442770143,Anderson Academy,3,Public,Elementary,1-4,1.3,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-22 11:25:39.370306 UTC
27812325,Anderson Academy,3,Public,Elementary,1-4,1.2,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-26 06:02:41.046157 UTC
343016320,Anderson Academy,3,Public,Elementary,1-4,0.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-26 06:02:41.046157 UTC
380842140,Anderson Academy,3,Public,Elementary,1-4,0.4,https://www.greatschools.org/texas/houston/184-Anderson-Academy/,2024-11-26 06:02:41.046157 UTC
299590399,Somerset Elementary School,9,Public,Elementary,1-4,1.5,https://www.greatschools.org/texas/somerset/6364-Somerset-Elementary-School/,2024-11-22 11:25:39.370306 UTC
