zpid,is_FSBA,is_comingSoon,is_newHome,is_pending,is_forAuction,is_foreclosure,is_bankOwned,is_openHouse,is_FSBO,lastUpdated
19961188,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
87695127,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
20777474,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
131837846,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
158589482,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
28111134,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
71075939,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
82040651,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
3992017,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2089642362,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
71078270,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
30695325,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6303827,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
101459915,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
244633684,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
4006947,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6960968,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
44469948,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26267904,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
123235247,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
14479179,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
306365445,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
45061257,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2065148171,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
35914514,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7043033,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26443603,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7017481,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
31998859,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6958101,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7087467,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
32346003,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
51178390,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7119396,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
73552966,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36566054,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
73519596,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
2079677675,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
15170052,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
48809635,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
26405528,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
245288106,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
16941690,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
45108255,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
19942505,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
36560658,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
7151857,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
71084946,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88780118,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
3974358,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
11382013,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
299925419,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10386254,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
29449311,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
79801441,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
73563648,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
108600179,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
44465863,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
402836287,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
41121675,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2132735043,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36486515,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7107669,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
154553743,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
102481937,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
1268133,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
20466166,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
32291636,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
89641966,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
32299408,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
19985230,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
29512600,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
10213702,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
34282253,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
119911506,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
20607235,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
442737109,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
27817887,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
3955259,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
44426302,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36503086,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
28381422,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
54587497,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26465566,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36584081,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2055990923,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
13400818,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
1104693,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
73432819,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
28113402,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
44598541,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
28008944,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
71968829,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
60686627,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6933087,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
4007227,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
3691592,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
68668816,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
32334504,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
48693645,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
442769073,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
89675823,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
28060640,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
87691597,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
30415054,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
10531008,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
442769904,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
1288348,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36522117,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10607595,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
28393791,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
250346975,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7133035,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
1136789,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
54533066,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
30387722,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
3570476,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
114085962,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
84052466,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10187634,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
73496818,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
8006676,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
96527849,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
33431398,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
165607761,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
19993481,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
177704663,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
20933250,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
60698913,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
1244423,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10411500,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7140580,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
20928820,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2070845059,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
69631839,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
64939509,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
30225180,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
33351018,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
35910537,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
20938544,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
30216417,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
36553641,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
10605746,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
41123225,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
10181313,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10384084,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
94711070,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
11516884,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
123502429,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
46196708,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88491561,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26787148,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
60700853,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
73572067,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88439702,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10288397,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
83055140,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
55024008,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
119284930,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36570617,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
8017346,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
4026245,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442765253,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6165972,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442770214,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
95201947,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
13392499,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
4143245,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
21302370,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
29477285,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
442737110,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
2074716969,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36523808,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88305058,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
4078287,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
53369265,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
59094485,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
141374344,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6274810,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
28117428,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10463062,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
60095578,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
1157355,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36627472,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
82990506,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88092392,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
87938827,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88283975,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
305349956,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
65451780,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36534228,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
65448860,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
11282103,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
20628471,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
337092368,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
33863572,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7007210,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
62923093,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
245528436,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
71759314,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
440789575,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
84052582,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
442769940,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
36577781,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
43861432,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
8162843,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
442654015,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
29797237,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
2066461125,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
36448390,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
41170725,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88485389,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7142484,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
68591673,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
45098884,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
33847878,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
73596114,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
59434341,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
338714045,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
33354584,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
8018206,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
44469663,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
64573827,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
33836209,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88182841,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
308907441,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
41109092,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88370721,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
1244728,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10987237,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10513743,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2053180820,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
20541503,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
337100396,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88505871,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
97648450,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
60726847,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
29853681,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
241934927,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
20806821,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
20604325,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7065359,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442759503,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442769967,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6148641,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
84002467,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
11308689,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
54536418,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
4169084,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442769933,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26782963,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
28102565,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
80943759,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
130281038,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2129715761,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
60203362,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26901232,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26345774,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
35890187,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
11363123,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442751865,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
73632322,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
80831824,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
92202952,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6900407,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
346658812,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7935556,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
251274116,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
3652512,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
34296406,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
27976767,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
19903883,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
6229588,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
16844481,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
6950151,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
7115193,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
46158183,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442764737,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
112840503,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10493180,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
306333185,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2062219562,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
92446184,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7063141,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
36611720,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
6201723,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
126299429,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
34108037,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442771523,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
83993655,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10295483,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
46091725,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
35870407,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10180656,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442770159,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
442766779,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10369216,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10477009,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
96495082,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
10267229,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
62981004,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
73509270,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
73633399,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
2060455110,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
316821639,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
20751919,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
60201816,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
69676257,true,false,false,false,false,false,false,true,false,2024-11-22 11:25:39.755443 UTC
28212711,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26874850,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
16855631,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
44411520,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
28298130,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
7797910,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
27922295,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
338428668,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
46056273,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
2108035873,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
35860254,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
73520486,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
3954963,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
88336925,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
114024148,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
45068920,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
63777739,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
34203426,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
82985946,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
20325951,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
4026821,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
26169001,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
44943766,true,false,false,false,false,false,false,false,false,2024-11-22 11:25:39.755443 UTC
