zpid,price_knn,price_error
1316581.0,206500.0,0.078125
3497386.0,650000.0,0.21212121212121213
3513093.0,309949.5,0.06916005519144533
3544208.0,772495.0,0.03013068409121216
3552851.0,737499.5,0.2717701327815141
3559481.0,161875.0,0.075
3560158.0,649949.5,0.16135548387096774
3560619.0,340000.0,0.17647058823529413
3561010.0,374500.0,0.09759036144578313
3570476.0,143500.0,0.1303030303030303
3570531.0,192450.0,0.2298919567827131
3570535.0,197500.0,0.3715277777777778
3570631.0,435000.0,0.3181818181818182
3570804.0,177500.0,0.36643571978444955
3572378.0,294000.0,0.38105263157894737
3572700.0,214000.0,0.44594594594594594
3573129.0,737499.5,0.22937072845474246
3573185.0,141250.0,0.012544802867383513
3573232.0,387500.0,0.10745927407830809
3573284.0,759945.0,0.10594705882352941
3573484.0,229900.0,0.021777777777777778
3573732.0,303900.0,0.07007042253521127
3573799.0,394450.0,0.41379928315412184
3574502.0,342000.0,0.3346303501945525
3575415.0,291500.0,0.42277227722772276
3577490.0,357450.0,0.3605545617173524
3581301.0,187000.0,0.17982456140350878
3589552.0,228499.0,0.5335503355704698
3596934.0,307400.0,0.07897507897507898
3597118.0,393950.0,0.07305882352941176
3599128.0,373500.0,0.08260869565217391
3618197.0,187000.0,0.06030150753768844
3619220.0,349900.0,0.41585976627712856
3620847.0,364950.0,0.04271428571428571
3621168.0,617500.0,0.07391304347826087
3623072.0,484500.0,0.30686695278969955
3623220.0,625000.0,0.04340567612687813
3625876.0,357400.0,0.4021184778344449
3626570.0,294000.0,0.29156626506024097
3627380.0,180000.0,0.02857142857142857
3627688.0,374950.0,0.2633595284872299
3630896.0,642500.0,0.07983193277310924
3631102.0,373500.0,0.10666666666666667
3631234.0,407400.0,0.1668711656441718
3632700.0,291500.0,0.37311827956989246
3634422.0,257500.0,0.24242424242424243
3635089.0,634000.0,0.030894308943089432
3635380.0,199000.0,0.13714285714285715
3635718.0,382499.5,0.23786245954692556
3638002.0,314500.0,0.258
3638916.0,311999.5,0.1567581081081081
3639281.0,357400.0,0.25526151281516984
3640027.0,402450.0,0.32923882064701077
3640071.0,366500.0,0.1276923076923077
3640173.0,347000.0,0.3574074074074074
3640554.0,347000.0,0.44023229553153737
3641380.0,499900.0,0.34993498049414823
3642900.0,192400.0,0.8165872259294567
3643511.0,226000.0,0.07755102040816327
3645309.0,590000.0,0.02608695652173913
3645890.0,592450.0,0.33357705286839145
3646074.0,739900.0,0.06930817610062893
3646995.0,374500.0,0.2913793103448276
3647468.0,197000.0,0.20883534136546184
